CellSize,CellShape,NucleusDensity,ChromatinTexture,CytoplasmSize,CellAdhesion,MitosisRate,NuclearMembrane,GrowthFactor,OxygenSaturation,Vascularization,InflammationMarkers,Diagnosis,CellType_Epthlial,CellType_Mesnchymal,GeneticMutation_Presnt
0.20424002728457832,0.3995122533426494,-0.3965366750372836,-1.6059587829019948,0.019823899231917994,-0.3023808981721118,-0.25994323197031344,-3.4488014843194184,0.3112709073434462,1.5050163245953787,2.5483562549840872,0.7661897827203248,0.0,False,True,False
-0.7447553378090108,0.3997496483829802,1.5278697746720586,-0.26401116513576733,-0.6406263228796761,-3.128925837431213,1.0998825485393637,1.2481853345002087,-2.0013389232111303,0.32841241613709743,0.3532845554311555,0.23022311389694555,0.0,True,False,False
-1.3489524283531615,0.26611366639717243,0.7821641996521355,0.906008429116837,-0.4616696399363742,-0.2089564826382492,1.4477912118011311,0.9627524768359798,-1.080527574599614,1.4769776517952424,-1.4646192384619698,0.7532995582643968,0.0,False,True,False
-0.5013166793157183,-0.35480093241194677,0.7213597402218072,0.22018503221207691,-0.6221484855372703,1.1895449171528993,0.5396385759780227,0.5614753590369718,-0.3784133309925759,0.0005623095975772197,-0.3422663229929181,0.6786373668344396,0.0,True,False,False
0.31319450508185753,-0.11395166637578959,-0.7791932032667274,-0.35895493340019924,0.38189727738262214,0.18365571777481066,-0.7721363192343886,-0.43599421108256786,0.4205601182135112,0.08183280915190383,0.31660023809201704,-0.3430760225037282,1.0,False,True,True
-0.9451253808735194,-0.9766790955964302,-0.16843655873884553,0.7132600912412537,1.77374465921893,-0.18145978030319465,-0.6959789700423713,-1.3719841709548064,0.48659441664106395,1.0813233030554272,-0.18999752795797664,-1.3697774469074222,0.0,True,False,False
0.7408967292624606,0.35231882554245153,-1.710659917297009,0.7569345990913381,-0.01016096245382184,-0.052909268570120294,-0.46250845860522644,-0.49374290435397244,0.6138796610124332,0.841288002866395,1.8958046701146423,-0.49091133903865725,1.0,True,False,True
0.055447348909103994,-0.892731131679174,-0.26877333741853143,0.46314581793766585,1.539649818974577,-0.3705442989350002,-0.654938381599873,-1.2982191862573358,0.7508132614322142,0.04034809081009219,-0.22625132466664574,-1.0526793779597705,1.0,True,False,True
0.627569004834681,-0.22374384633016722,-0.5483600864897454,0.06498378415723813,0.4343095015342649,-0.16945108659873284,-0.6623880403433979,-0.5897500804258466,0.5476660586921556,-0.4612066827487096,-0.19821267522560998,-0.49339399642333936,1.0,False,True,False
0.2092997362976448,-0.18525229736095344,0.3337510118449019,-0.6810932700277972,-0.9432026423643037,-1.0322735275113801,0.5474380124083782,-0.027899635345431616,-1.321422992916949,-2.614857739817743,0.08346407178820385,0.6859474693399015,0.0,True,False,True
-1.1910823382188565,0.7602633884685116,0.3355332191971803,0.22857644528460844,-0.8561648703356278,1.2010224345935767,0.7855527181220904,1.7126209838963027,-0.5996265159926983,-0.06398685580088703,0.4782604560466829,0.6116218902122265,0.0,False,True,True
0.5420374154967389,1.5936471020794964,-0.2573552175463187,-0.4976699016133917,0.006548765516937553,0.9414448386894746,-0.6219600872383382,-0.08438676638254405,0.9918358555712684,1.8967328620110064,0.9238271388120021,-0.226691991279683,1.0,False,False,True
0.42495193975378415,0.0977389268882289,-1.4152925310851407,0.5986348400327667,1.620451384672105,0.3581996371153041,-1.6193933416687747,-1.088434303750144,0.7142956442874201,-0.4361362202314059,1.4844685591583673,-1.8453790335523743,1.0,False,True,True
-1.1866181282165618,-0.08134041487236351,0.6399204520048986,-0.6636477077142741,-1.974036151123862,1.5002883806959038,0.7852718212505219,0.639142360778173,-0.19022615264096193,-1.036931449339992,2.3594903439703128,0.9023742780744349,0.0,True,False,False
-0.07243900873424523,-0.5703715788112399,0.40862549313962565,0.8228299916538109,-0.9864910023356349,0.3410908695694563,0.32044242421791697,0.5576554478715687,-1.6391511655293247,-1.1292794587752906,-0.8772805636091799,0.35865559111965456,0.0,False,False,False
0.7208715464409748,2.4168076802466656,-0.8410767553500956,0.04981189896403064,0.70288725913208,0.12273214765067471,-0.7844593867230221,-0.811761592113959,1.1056984792671047,0.040558379589333456,2.028093927543628,-1.0902738028446577,1.0,True,False,False
-0.5700667043480296,0.8295250129720552,0.4910936068200503,0.027574197925032,-1.0674018351990668,-0.1675124542247347,0.8505923391343608,0.6328595840416082,-1.2730244517582816,-0.7396520007268969,0.598094391076026,0.7574461517248442,0.0,True,False,False
-1.7439305085643637,1.040155645006897,0.8635353023498841,0.17104414446707564,-0.15803214186639095,-0.0005829109158721495,1.0403513641401896,0.8521389315806396,-0.663864165189473,0.04600644892122211,0.002910881653313749,0.4154453238573967,0.0,True,False,False
1.91652561160223,0.08411620766383653,-1.2886225816079122,-0.9071104346272065,-0.15385196167903817,-0.2688028420758405,-0.6707391831198545,-0.031170644358668318,0.4393869921874606,0.9081722140964408,-1.0582935541135756,-0.1739345673009002,0.0,False,False,True
-0.36216543659796496,-0.03735336681887241,-0.04483373479708,0.03641974494717164,-1.514021160057337,0.29423416485784826,0.9898185983793357,0.8526801168426554,-1.2021456387088996,-0.19003325767205642,1.2161976116736428,0.36911312573275207,0.0,True,False,True
-0.28697506596833033,-0.5061696109320265,1.1080815810257298,-2.1075975240822467,-0.593081962759814,-2.0722682214653534,1.7707237520854742,0.61364474869248,-1.7408957939652445,2.443695365159019,-1.2342261322494819,2.187999773452279,0.0,True,False,True
-0.42090098079773286,-0.46460043410807844,0.056019385429981874,0.6049945820974156,-0.6990875799038571,-1.012636448187137,0.5232738409392773,0.37600168872450124,-1.0484373585591082,-1.5462564711983782,2.1265965569391656,0.3479959625677196,0.0,False,False,False
-0.12214966632937015,0.41483125090216194,0.2307870247056025,-0.08991867925574544,-0.3366633027140138,0.2915658853926228,0.15904425656281912,0.3940970313057773,-0.5037932209386999,-0.25279605312488135,-0.1864191965576034,0.2072097042220518,0.0,False,True,True
-0.4190017981331014,0.027849570658578054,0.7950213322325783,0.1214369305730524,-0.2990676455314524,-0.07950500475072454,0.7245968230056122,0.727760237234868,-0.9680898123416265,1.478180193045759,-0.08840604731310787,0.6097056347498783,0.0,True,False,False
-0.5970789458968241,-0.8431569745645073,1.4165292609977715,1.123250017725658,0.2931942950714863,0.4440575097173637,0.8886409400016287,1.430039647687889,-0.632263437817252,1.716288323354618,2.614515142062672,0.03987443447416599,0.0,True,False,False
-0.44214095616210936,-0.22542294013789338,0.5593096603502,0.7950193330790253,-0.4163346327861329,0.4449116957925082,0.740693747302712,0.7326936086844728,-0.8514654239287541,0.31249328606217414,-1.5244387667611456,0.42776416530798705,0.0,True,False,False
0.39256214548107293,-0.3446872557287704,-0.5580795050171709,1.7217822175320698,1.9827694026219544,0.221578775902581,-1.2191289018030642,-1.6263207733666176,0.661837602565773,-0.3376834764787767,-0.33787201317797955,-1.7942299645002233,1.0,False,False,False
-2.295871002150613,-0.38377451875405144,1.2302610365278894,0.9330014223082029,-0.8809344689940926,0.6950134667258488,1.3593139158075123,0.8369760340314701,-0.15716165781508784,0.24700081019098113,1.6951442506394103,0.8599831832455275,0.0,False,False,False
0.3184762453701453,-1.6812958515612146,1.2104451844943716,-0.8732574537258087,-0.6145471931021889,-1.1168952033937527,1.149122161580637,1.0158159509153737,-0.6549561098392918,0.32356886072551955,-1.2030679978435461,0.7935998444183983,0.0,False,False,False
-1.6260296839637118,0.6754391837018634,0.36967752128308096,1.860787765625337,-0.7735792975601566,1.488853581063579,1.0012219733135903,1.7627296611861611,0.29531817950087,-0.44961058368604245,1.3295284397559086,0.46000213610244006,0.0,True,False,True
0.19401727648237352,-0.08202674154575117,0.9123102225825256,-0.17864886341038114,0.8512524970366241,1.8195573511873377,-1.0211613655147995,-0.5275336619380658,0.6062378724456409,-0.44305625879859933,-0.42479535383040495,-0.6428031969413729,1.0,False,False,False
-0.4898751393272402,-0.18313624973526052,0.7416565747044072,-0.1366263854600936,-0.4772168678145469,-0.19400101922260066,0.7103238491412501,0.5209068880794439,-0.6851232402742827,-0.15593412333286785,0.8242575642997465,0.526148354053617,0.0,False,False,False
0.7790056579747272,1.1627639397459897,-0.7367331242250972,-0.996833303681637,1.8226038963598397,0.3180685733272285,-1.485325997021604,-0.23629892791395854,1.5570428360783033,-0.20872907676705976,0.1232275490857464,-1.1008115569587398,1.0,False,True,False
0.19918961338340022,1.4167392584410063,-0.5527495893609448,-0.7832299538639346,-0.0029621580923448135,-0.8476706264921439,-0.33142083275345063,-0.6899534237622679,-0.07820614434129702,0.3440591756550497,-2.5602011531900986,0.22249909197495202,1.0,False,True,False
1.1263104826720756,0.15136547675693732,0.17834584764811146,1.3850776312303763,0.6163616679563748,-0.3737892114951465,-0.13151423086182096,-1.2263536243755293,0.0950209085437979,-0.07417368651833943,-0.013401524326038585,-0.5622401242995549,1.0,True,False,False
1.528617169134117,0.7721285512170136,-0.5218026269797806,-0.17981930639816726,1.0473997610075174,0.25811249150386506,-0.7099568953902038,-1.2214986715162055,0.7180367997580519,0.4905621229562524,1.1193395620595639,-0.7490396487898676,1.0,True,False,False
0.28529533014559416,-0.5872001826086715,-0.17985301781481697,0.103714860027744,0.5997845693924979,-1.0570110797168486,-0.6943190878845971,-1.3963933226126626,0.7720235101558115,0.6347802049213038,-0.4537239118836255,-0.8341449435767971,1.0,True,False,True
0.1132774266326599,-0.19572805729808385,1.2644013692038236,-1.2734018233052957,-1.2707993540294518,-0.36578705783173693,1.359837754215519,0.9308544532141947,-1.6500011296191548,0.0018597125008293516,-1.2987573018542524,0.9896342565007742,0.0,True,False,True
-0.3055997836260751,-0.30794036235105476,0.8631556796489974,-1.4812319219736374,-0.44948406992540774,-0.3802892032678802,0.797571593773833,0.9831539361314597,-0.7528234301851453,0.5563137321199422,-1.1939132146637905,1.1218620034047726,0.0,True,False,False
0.610499528126575,0.44235593545103324,0.5726084282949813,-0.3329536185559333,-1.956792331771411,-0.062225064227998554,0.9443084260650574,0.034850840455904517,0.07525270814046942,-1.8661807347738673,0.5269275586982353,1.4913539516609344,0.0,False,False,True
0.12444797696674863,1.950638837622503,1.1422916680742699,-0.19949921397273931,-0.6527250233969303,-1.9385374571614045,1.067059438278462,0.09733091795848654,-0.8406736944176845,-0.45988212331087563,-1.69131898547387,0.980592823496765,0.0,True,False,False
-0.37251412199319045,0.9174382625655403,1.0904055768361758,0.2165744907453601,-0.2934514910565251,0.1388747569243283,0.6795411831746418,0.8514583839032079,-1.2647412051031066,0.07513742194277262,0.08464540290773903,0.49977317772133667,0.0,True,False,False
-0.6136227504743446,0.3572334028049788,0.39406052424803484,0.1858304104385455,-0.784526298989993,1.0785464831247458,0.640456724739743,1.1950903993073827,-0.7405958103445713,-0.37592355340134465,1.4830745443112352,0.49118861171595035,0.0,True,False,True
1.6780337841209587,0.06690681725249387,-0.408574311899401,0.2430450521082351,-0.47075666376054254,-1.1328172708992654,-0.2583059816909461,-0.9148732849840339,0.7347145001144673,0.4098124172944959,0.7541042596546383,-0.38688312434059935,1.0,True,False,True
0.7614265323598144,1.1819340793320163,-0.5693106505510022,0.5596092725738261,0.6106927642027027,-0.1011149002228221,-1.0703824374571649,-1.0021992574367633,1.1664269255216202,0.12261407168227785,1.1465458863812463,-1.4639898401281857,1.0,True,False,False
0.18683817182957405,-0.2261034297382391,-0.19919026649196428,1.1725187112865658,1.367291816937395,1.1119425854371423,-1.0240321609800263,-1.3094888150977277,2.2908128518915505,-0.1505921417667423,0.41931445778797766,-1.3789127429408485,1.0,True,False,True
-0.09337197822973627,0.2813914213666769,0.599490816008583,0.0619960069677176,0.12413708930780912,0.47392668474903615,0.47533135613590466,1.2900202377029493,-1.6287278709336175,1.6873900906613089,0.07988486302175545,0.4331706604033223,0.0,True,False,True
-1.1877999773283987,1.2904355825713338,0.8291866665697248,0.2292980517865735,-0.601908558512591,1.1927172464358913,0.687800072370731,0.9349194267072387,-0.4532848465557486,0.2437903787370391,0.12055260271354137,0.7186867221901739,0.0,False,True,True
-1.0231942906195972,1.6732784891666574,0.9225218753878006,-0.5212232454092618,-1.2491786723162588,-0.33507071049205794,1.2312064373031044,0.49010258850856836,-0.8507540909114623,-0.47975371248268633,-0.8071405857638405,0.9182661603300775,0.0,False,False,True
0.045953686544930844,2.2475182867473187,0.919856909810653,-1.0153582884063521,-0.6639926900898034,-0.8930612730865928,1.3513950993139145,2.1206194721894365,-1.0344663190878212,1.5173804854520099,-0.06782264218482388,0.902144258740747,0.0,True,False,False
0.4668452971396501,-0.07992441295425987,-0.4898526783638793,-0.11920942811941607,0.38127546302287285,0.15549256667152556,-0.7163694579012915,-0.5008304501077333,0.7342872295525846,0.21124767002566902,0.19868741152235342,-0.33508739137411603,1.0,False,False,False
-0.96374140653799,-0.29049456593072154,0.46385523332827167,0.5025319797753928,0.3870288288096601,2.2179381207648663,-0.14960012757223395,0.8114809370703768,-0.3728328883613962,1.2349085253292147,0.7595200588966626,-0.5697106299832484,0.0,False,True,False
0.26562739595016405,2.1331439384892614,-0.2968362833711352,-0.023042660724576596,0.365614531805079,1.2940105105395965,-0.3058231631925116,-0.01077816571561353,2.4817293062028214,0.15206135242544588,0.14885299217113057,-0.11430183471262868,0.0,True,False,False
-2.1138147914765253,-0.30937896112471513,1.154448935065955,-0.3370641257693027,-1.440119898071727,-0.7707104859666395,1.0399005469589968,1.0879575324273967,-0.5211073706176867,-0.597600987872795,-1.1556636046382351,1.403284519486003,0.0,True,False,False
1.0300926780567259,1.5918630179852824,-1.1209054807184475,0.24012068251672725,0.8888976953135913,-0.564582713890413,-0.9369225278651591,-0.7878268394778218,-0.0160707570433259,-0.059640926489998206,0.18731836743252006,-0.7061200320018555,0.0,True,False,False
-0.6320926172767561,0.3757499103296837,0.5279753276928443,0.09362544443647655,0.11313348827651756,-0.04865018117580024,0.5669646869496361,0.8794033352450877,-0.5695485835084284,1.035276471028392,-0.12396477748577309,0.3081240827018047,0.0,False,True,False
1.1836709480194902,1.7483687648332271,-0.3537181171361805,-0.5565274773381668,0.6977671678246068,0.19141104918731916,-0.663831422867803,-0.4720853743966779,0.7584254721000468,0.6775259301710014,-0.8185629660795203,-0.40405792670380686,1.0,False,True,False
-1.0037681302793098,0.5587933979776467,0.7868300088757894,1.2077367726582127,-0.6324273708043576,-0.5079053310260284,1.4737451331525695,1.969385512270397,-0.6683447954624618,1.0439474810013556,0.1355163395241154,-0.026403316723006748,0.0,False,True,True
-0.6759282859157871,0.501861513660567,0.1950248953160792,0.6129329138677776,-0.6303109177749517,0.35597984026360335,0.3183937512675521,0.685227446209029,-0.7424499909591741,-0.2281439247905175,0.4226063017510495,0.16300093508723199,0.0,True,False,True
-1.0654829026700496,-0.062466907022317046,0.9449271662478161,-0.06480744450108637,-0.45291082490891893,-0.11846009635596211,1.0915306949677357,1.1244847020736406,-1.8838459782323895,0.7012233953418439,0.2304260290952229,0.767136329381709,0.0,True,False,True
-0.18978239887147574,-2.7202439253902466,-0.35222852630907864,1.2365565518153032,-0.44381897174608737,0.6637480784169736,0.06578595206597534,0.2984476414671265,-0.6253479386531396,-0.5619130517274927,-0.09382875203388082,-0.0847181769078844,0.0,True,False,False
-0.5834324444743417,0.191070747652589,0.44037311186861444,1.456732008840104,-0.6253561710669846,-0.935248401210884,1.0847292379871383,0.6474259465433083,-0.5959482213160815,-1.9442772848878163,0.5636826297763997,-0.39751259989895094,0.0,False,False,True
-0.592832012378962,-0.18341638173231684,0.5824098302759482,0.6764451179612129,-0.6825401843452094,-1.2561182714065144,1.1825093245789913,0.5943224103140118,-1.1027350402837655,-1.147628134661831,-1.3375450707913994,0.211517644128545,0.0,False,True,False
2.2447155904177096,-0.5229042799391106,-0.7570268121377487,1.0414367189866884,0.8812897575563685,-2.43272892880345,-0.7548916049075192,-1.853432453787325,-0.406852740615316,-0.1677000265454673,-0.06952735107256243,-1.316772615237067,1.0,False,False,False
-1.0224080118954066,0.18879411319325656,1.8509565672511068,-0.45311695061086976,-1.364843117170906,-1.0625719245611422,1.1709417201538599,1.2618945309017013,-0.6096498050349073,0.6267663693817876,-0.0924488789412825,1.888478176380546,0.0,False,True,False
-0.12214966632937015,0.41483125090216194,0.2307870247056025,-0.08991867925574544,-0.3366633027140138,0.2915658853926228,0.15904425656281912,0.3940970313057773,-0.5037932209386999,-0.25279605312488135,-0.1864191965576034,0.2072097042220518,0.0,False,True,True
0.301279392586793,0.56769058368685,-0.1264729031743094,-0.23854876265553523,0.6710077742507713,-0.004471666717153522,-0.44456829398947534,-0.82546935310765,0.9313492947359502,0.25279723435372775,-0.6048584593201529,-0.3175316628724824,1.0,True,False,True
-2.1496173799547544,-0.1305825351944847,0.9837282570727337,0.1739845178968369,-1.732688783912922,-0.8790452213432169,1.6549071644838174,0.5406567510138467,-1.0853540363859828,-1.0822375478647017,-0.41808024815221967,1.4709927117499546,0.0,False,False,False
